,0,1
273,2273.0,4.30019419e-35
274,2274.0,5.53233129e-25
275,2275.0,1.5527945800000002e-35
276,2276.0,1.32921578e-25
277,2277.0,1.92226035e-36
278,2278.0,6.109400559999999e-26
279,2279.0,6.589138989999999e-37
280,2280.0,2.75737242e-26
281,2281.0,7.35372722e-38
282,2282.0,1.2215444499999999e-26
283,2283.0,2.39395285e-38
284,2284.0,5.316942149999999e-27
285,2285.0,2.4114486999999996e-39
286,2286.0,2.27287461e-27
287,2287.0,2.26913243e-40
288,2288.0,9.538375659999998e-28
289,2289.0,1.9963750199999997e-41
290,2290.0,3.93347326e-28
291,2291.0,1.64216876e-42
292,2292.0,8.67445117e-28
293,2293.0,1.23432238e-28
294,2294.0,9.105543279999999e-45
295,2295.0,4.71303035e-29
296,2296.0,1.94497635e-46
297,2297.0,1.7289836699999998e-29
298,2298.0,3.582173189999999e-30
299,2299.0,4.14493461e-52
300,2300.0,1.32721606e-30
