1.547999536754932706e+03,1.537093692210129503e-03
1.536315590790530905e+03,7.372329692588433167e-03
1.524472655586164137e+03,1.204270912416184960e-02
1.512470731141832402e+03,1.493428796157868915e-02
1.500309817457535473e+03,1.586215211957573215e-02
1.487989914533274032e+03,1.505625782009125876e-02
1.475511022369047396e+03,1.302971314617423076e-02
1.462873140964856020e+03,1.039447311917485357e-02
1.450076270320699678e+03,7.695566541612004416e-03
1.437120410436578368e+03,5.310838513330077247e-03
1.424005561312491864e+03,3.426829378620789828e-03
1.410731722948441075e+03,2.071957916111671905e-03
1.397298895344424636e+03,1.175809126232634470e-03
1.383707078500443913e+03,6.270490083432418617e-04
1.369956272416498223e+03,3.145559317063424481e-04
1.356046477092587111e+03,1.485466305270135190e-04
1.341977692528711941e+03,6.607981404116336391e-05
1.327749918724871122e+03,2.770381448267303671e-05
1.313363155681065109e+03,1.095117962668518344e-05
1.298817403397295038e+03,4.083089213699805565e-06
1.284112661873559318e+03,1.436335198118049401e-06
1.269248931109859313e+03,4.768424263189135024e-07
1.254226211106193659e+03,1.494320271155306912e-07
1.239044501862564630e+03,4.421268462782921682e-08
1.223703803378968587e+03,1.235260253311090389e-08
1.208204115655408259e+03,3.259443378289374186e-09
1.192545438691883646e+03,8.123800303519177568e-10
1.176727772488394294e+03,1.912744005856228930e-10
1.160751117044938837e+03,4.254825423066590991e-11
1.144615472361519096e+03,8.942823366324591921e-12
1.128320838438135070e+03,1.776119528205429925e-12
1.111867215274785849e+03,3.333553262939986408e-13
1.095254602871470524e+03,5.913031617814873856e-14
1.078483001228191824e+03,9.913060940425923385e-15
1.061552410344947930e+03,1.570814440356161793e-15
1.044462830221737931e+03,2.352795344450725757e-16
1.027214260858564558e+03,3.331242910252967985e-17
1.009806702255425989e+03,4.458721715626762502e-18
9.922401544123222266e+02,5.641750390338333197e-19
9.745146173292523599e+02,6.748899575339510961e-20
9.566300910062182083e+02,7.632777538267553382e-21
9.385865754432197718e+02,8.161624823512681041e-22
9.203840706402570504e+02,8.251404552233467691e-23
1.556673064780753975e+03,1.537093692210129503e-03
1.556553822850780307e+03,7.372329692588433167e-03
1.556275591680841671e+03,1.204270912416184960e-02
1.555838371270938069e+03,1.493428796157868915e-02
1.555242161621069727e+03,1.586215211957573215e-02
1.554486962731236417e+03,1.505625782009125876e-02
1.553572774601438141e+03,1.302971314617423076e-02
1.552499597231674898e+03,1.039447311917485357e-02
1.551267430621946687e+03,7.695566541612004416e-03
1.549876274772253737e+03,5.310838513330077247e-03
1.548326129682595820e+03,3.426829378620789828e-03
1.546616995352972936e+03,2.071957916111671905e-03
1.544748871783385084e+03,1.175809126232634470e-03
1.542721758973832266e+03,6.270490083432418617e-04
1.540535656924314708e+03,3.145559317063424481e-04
1.538190565634832183e+03,1.485466305270135190e-04
1.535686485105384691e+03,6.607981404116336391e-05
1.533023415335972231e+03,2.770381448267303671e-05
1.530201356326595032e+03,1.095117962668518344e-05
1.527220308077252639e+03,4.083089213699805565e-06
1.524080270587945506e+03,1.436335198118049401e-06
1.520781243858673406e+03,4.768424263189135024e-07
1.517323227889436566e+03,1.494320271155306912e-07
1.513706222680234532e+03,4.421268462782921682e-08
1.509930228231067758e+03,1.235260253311090389e-08
1.505995244541936017e+03,3.259443378289374186e-09
1.501901271612839309e+03,8.123800303519177568e-10
1.497648309443777862e+03,1.912744005856228930e-10
1.493236358034751220e+03,4.254825423066590991e-11
1.488665417385759838e+03,8.942823366324591921e-12
1.483935487496803489e+03,1.776119528205429925e-12
1.479046568367882173e+03,3.333553262939986408e-13
1.473998659998996118e+03,5.913031617814873856e-14
1.468791762390144868e+03,9.913060940425923385e-15
1.463425875541328878e+03,1.570814440356161793e-15
1.457900999452547921e+03,2.352795344450725757e-16
1.452217134123802225e+03,3.331242910252967985e-17
1.446374279555091334e+03,4.458721715626762502e-18
1.440372435746415704e+03,5.641750390338333197e-19
1.434211602697775106e+03,6.748899575339510961e-20
1.427891780409169542e+03,7.632777538267553382e-21
1.421412968880599010e+03,8.161624823512681041e-22
1.414775168112063739e+03,8.251404552233467691e-23
1.565227350876601577e+03,1.537093692210129503e-03
1.576513823741091073e+03,7.372329692588433167e-03
1.587641307365615830e+03,1.204270912416184960e-02
1.598609801750175620e+03,1.493428796157868915e-02
1.609419306894770671e+03,1.586215211957573215e-02
1.620069822799400526e+03,1.505625782009125876e-02
1.630561349464065643e+03,1.302971314617423076e-02
1.640893886888765564e+03,1.039447311917485357e-02
1.651067435073500747e+03,7.695566541612004416e-03
1.661081994018270962e+03,5.310838513330077247e-03
1.670937563723076437e+03,3.426829378620789828e-03
1.680634144187916718e+03,2.071957916111671905e-03
1.690171735412792259e+03,1.175809126232634470e-03
1.699550337397703061e+03,6.270490083432418617e-04
1.708769950142648668e+03,3.145559317063424481e-04
1.717830573647629762e+03,1.485466305270135190e-04
1.726732207912645435e+03,6.607981404116336391e-05
1.735474852937696141e+03,2.770381448267303671e-05
1.744058508722782562e+03,1.095117962668518344e-05
1.752483175267903334e+03,4.083089213699805565e-06
1.760748852573059594e+03,1.436335198118049401e-06
1.768855540638250204e+03,4.768424263189135024e-07
1.776803239463477894e+03,1.494320271155306912e-07
